"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ABO03702.1"	83.4550267499847	-2.14881361021093	0.514440597025344	-4.17699074030325	2.95391045610086e-05	0.00911426991011288
"AIJ12409.1"	550.56928692538	-2.1464634284734	0.579240529546775	-3.70565131233634	0.000210848207596002	0.0323010607259133
"ABN86582.1"	87.1978401826384	-2.14598279889494	0.540176844039461	-3.97274119128693	7.10502339984821e-05	0.0171794156781847
"AGL16687.1"	1592.64739139802	2.1384981747863	0.597913220526012	3.57660292726923	0.000348088296678008	0.0416697831438531
"ACI54250.1"	324.962793190025	-2.12159857575531	0.471091180642951	-4.50358372844028	6.68170253495881e-06	0.00348514422460339
"ADV81312.1"	167.370624123339	-2.11934784612238	0.576576668074085	-3.67574333731114	0.000237157864491041	0.0337364762169171
"SCF32826.1"	688.860937121247	-2.0911670607516	0.569717467364304	-3.67053351975675	0.000242044724307786	0.0340840428303466
"AIL99361.1"	61.350098622186	-2.0671682143012	0.534797877635379	-3.86532613674765	0.00011094085502858	0.0213191343079921
"ACV78168.1"	367.120468562406	-2.05551935719118	0.485335754498895	-4.23525227254993	2.28295261341347e-05	0.00781447545344515
"AEB44764.1"	1562.86684447071	-2.04240721191904	0.504882646525518	-4.04531077860252	5.22537576453306e-05	0.013974250010642
"AAS04288.1"	242.611572348297	-2.01783172726514	0.510947445985155	-3.94919622971121	7.84140515216198e-05	0.0178939231946263
"AGL14274.1"	568.01481136696	-2.00429352555931	0.479378833083967	-4.18102216292107	2.90201573247598e-05	0.00908206552162161
"SCF39848.1"	225.371311639376	1.99743653980695	0.482946223023634	4.1359398719414	3.5350475343114e-05	0.0106085323745425
"AJQ53193.1"	49.0583881561613	1.97159559508703	0.535901361669229	3.67902703017191	0.000234125455594107	0.0337364762169171
"AEM83078.1"	109.460863017372	-1.96738182191158	0.483784674525289	-4.0666476751089	4.7694266362965e-05	0.0132258011799174
"AEL08359.1"	196.063010868686	-1.9544243700563	0.556565376442882	-3.51158094408856	0.000445449787605981	0.0476320038350961
"CEF78598.1"	74.5130196102934	-1.95408139678497	0.557709895553941	-3.50375959322739	0.000458739293129782	0.0480842186344217
"AAO56655.1"	527.500768660445	-1.94825329744631	0.481694056596416	-4.04458653945702	5.24155447147354e-05	0.013974250010642
"ANS70584.1"	153.333793818932	1.94572308712262	0.366249496493865	5.31256180759068	1.08094745910476e-07	0.000182156276820062
"ACL64427.1"	2445.53991031781	-1.93332035866848	0.523650578397534	-3.6920046275606	0.000222493415646494	0.0331958388412929
"AEE64773.1"	71.9838835060363	-1.93002733287895	0.514172976091895	-3.75365377532794	0.000174275536840654	0.0287056705681819
"ADY37518.1"	48.9289868238342	1.92825814970664	0.550206922625975	3.50460539555488	0.000457284524044982	0.0480842186344217
"ACG72309.1"	2453.83403083984	-1.91633590157613	0.520833485821026	-3.67936385379538	0.000233816473336566	0.0337364762169171
"AGK80003.1"	83.9415682659765	-1.90915253377438	0.463847697783016	-4.1159038686605	3.85665034853043e-05	0.0112650185580342
"ABG93525.1"	291.336101912574	-1.8978648256911	0.517153489429581	-3.66982890859819	0.000242712862625374	0.0340840428303466
"ADY38062.1"	63.7488937420561	-1.88488083396399	0.510571021355655	-3.69171134891146	0.000222750185313829	0.0331958388412929
"ADB32112.1"	728.820001084924	-1.88341004507597	0.447167958813963	-4.21186269712034	2.53273483225736e-05	0.00840676090458515
"ACS17643.1"	1333.74081816819	-1.85530161681857	0.524113582968625	-3.5398846301788	0.000400301983890465	0.0442899775812546
"AAU46020.1"	79.1748414674681	-1.8510088323337	0.486291085033292	-3.80638035387176	0.000141015462886149	0.0254644148250631
"AKK66903.1"	754.684897465865	-1.84401564948145	0.522812384673083	-3.52710781829417	0.000420125644848544	0.0453383867078673
"ADU48919.1"	613.954433537386	-1.84042550291855	0.495002584111392	-3.71801190941742	0.000200796806151469	0.0310603823598652
"ACJ00670.1"	406.318082316027	-1.83843799796064	0.51922846164416	-3.54071113925292	0.000399050205421183	0.0442899775812546
"ADB53850.1"	1327.17939007824	1.82990048226231	0.371365503605425	4.92749182273693	8.32919082905355e-07	0.000855905146741298
