"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CBH46405.1"	1372.52941617501	-5.89163031891048	1.0916178526583	-5.39715460365842	6.77060437679825e-08	5.89310482393479e-06
"AKV59543.1"	2998.23160815806	-5.87061599302411	0.9103818273826	-6.44852062777052	1.12947192695567e-10	2.44016359076306e-08
"AEX68898.1"	203.976955069417	-5.84067214076694	0.916145115185319	-6.37526964228313	1.82641322637944e-10	3.74523057955112e-08
"AAC62855.2"	1044.07062402362	5.77248477354141	0.888004024101751	6.50051645811007	8.00447311704132e-11	1.77691959644999e-08
"SDS73681.1"	6195.18529456402	-5.76239247919787	0.641953498147866	-8.97633940125452	2.79924926311581e-19	3.2254016390292e-16
"ADE53086.1"	509.820582129362	-5.73828594930479	1.00362423498113	-5.71756415329359	1.08061883195158e-08	1.23338367343077e-06
"AIV36273.1"	1691.11131118637	-5.73785456373686	1.11883574149819	-5.12841550454361	2.9219098765048e-07	2.0552748047031e-05
"AAU92152.1"	2379.4992254777	-5.68739063332535	0.933258309446515	-6.0941226836741	1.10039247856493e-09	1.74027430090429e-07
"ABJ84212.1"	1165.73555997353	-5.66948430531364	0.92343145402918	-6.13958326909501	8.27382449555837e-10	1.40987134731708e-07
"ADZ83524.1"	621.991069217395	-5.65210014508598	1.17197353117139	-4.82271996316903	1.41613724503549e-06	7.53270041453313e-05
"AFY21670.1"	203.713066520252	-5.651153471637	0.943923995364031	-5.98687341289337	2.13913136299087e-09	3.09943482576587e-07
"ABJ88212.1"	2215.87961779403	-5.63730197504247	0.897336024238021	-6.282264193984	3.33677162544322e-10	6.35746952920076e-08
"AEG95576.1"	271.788131143861	-5.63089083247911	1.03229061642866	-5.45475348013904	4.90408328333631e-08	4.5119430877144e-06
"AAK25284.1"	3408.80583290571	-5.62139501266604	0.556212385617149	-10.1065620939541	5.16655350517468e-24	1.25015095164712e-20
"ANH73973.1"	1960.68351525097	5.6171716482817	0.554527374884612	10.129656176939	4.08081810966531e-24	1.09715061999524e-20
"AAT83531.1"	771.805368850172	-5.61208720130203	0.891818502769543	-6.29285800179486	3.11673431134387e-10	5.98536667711013e-08
"AQA03414.1"	870.057623210635	-5.5960181606784	1.07738434398572	-5.19407785338355	2.05737038280036e-07	1.50399369041149e-05
"ACL96896.1"	3370.21139497562	-5.59231164473736	0.54606910185347	-10.2410329127869	1.29842666859998e-24	3.92725376251422e-21
"CCA67046.1"	3601.05986291022	-5.58669412322654	1.15783343147351	-4.82512766634894	1.39913615681591e-06	7.48224895481621e-05
"ADC56616.1"	274.098556434863	-5.57733020349569	0.95895117221237	-5.8160731902839	6.0246096064196e-09	7.45719085127282e-07
"ABP64533.1"	3770.42196934918	-5.56539785306549	1.20882581184385	-4.60397006627153	4.14512068653571e-06	0.00018747567336842
"ABO26609.1"	412.528332603193	-5.55946452589503	1.32846899065676	-4.18486586062245	2.85334544107439e-05	0.000882038135522962
"ABS16197.1"	1042.19991244555	5.55486051266501	1.25300455990101	4.43323248009877	9.28306735053902e-06	0.000370053345438209
"ABM33295.1"	194.853090305547	-5.55228223687149	0.860109090695584	-6.45532328042397	1.07988128758504e-10	2.37544431960866e-08
"AFC28766.1"	537.493834800002	-5.55176334581602	0.894865600410748	-6.20401917703366	5.50390745997884e-10	9.58115459058331e-08
"ACT01491.1"	1024.33142984351	-5.5406102740157	1.11153511356727	-4.98464709426418	6.2075006814931e-07	3.82727059449176e-05
"AFN74376.1"	1805.4611638091	-5.5231884409784	1.03795705596248	-5.32121093955748	1.03078796027681e-07	8.39797180970304e-06
"ADJ49963.1"	9718.0594300368	-5.51993294638085	0.820736468116006	-6.72558508220283	1.74888263357254e-11	4.70196812050607e-09
"ADO78181.1"	254.122947700379	-5.51266075113713	1.13022530982398	-4.87748832309876	1.07445206612259e-06	6.0575464723979e-05
"SDM70148.1"	1059.02846451597	-5.51022789170624	0.725352614171886	-7.59661960823993	3.03966350466674e-14	1.6716076777823e-11
